iteration,loss
1820,0.668
1830,-1.25
1840,-1.3359
1850,-0.498
1860,-0.957
1870,-0.8555
1880,-1.0703
1890,-0.8125
1900,-1.0156
1910,-0.9297
1920,-0.7305
1930,-1.0938
1940,-0.5586
1950,0.2148
1960,-1.3281
1970,-1.4688
1980,-1.1016
1990,0.2988
2000,-1.2031
2010,-0.8516
2020,-0.9609
2030,-0.8359
2040,-1.0234
2050,-1.0
2060,-0.7773
2070,0.2715
2080,-0.4922
2090,-0.75
2100,-0.0311
2110,-1.8125
2120,-1.1172
2130,-1.2812
2140,-0.5156
2150,-0.5078
2160,-0.7617
2170,-0.0234
2180,-0.5156
2190,-1.1719
2200,-1.2578
2210,-0.9648
2220,-0.3652
2230,0.9766
2240,-0.7812
2250,-0.6641
2260,-1.375
2270,-1.3438
2280,-0.7695
2290,0.2139
2300,-0.7305
2310,-1.3516
2320,-1.1719
2330,-1.3359
2340,-0.4062
2350,0.5312
2360,-1.4453
2370,-1.1562
2380,-0.4648
2390,-1.7188
2400,-1.1875
2410,-0.9336
2420,-1.4609
2430,-0.7305
2440,-1.2188
2450,-1.3594
2460,-0.9141
2470,-0.7305
2480,-1.3359
2490,-0.2422
2500,-0.8164
2510,-0.6797
2520,-1.4141
2530,-0.5391
2540,-0.9414
2550,-0.1973
2560,-0.1357
2570,-1.1641
2580,-0.9492
2590,-1.3828
2600,-0.4082
2610,-1.0781
2620,-0.9453
2630,-0.2656
2640,-0.9922
2650,-1.4531
2660,-0.6328
2670,-0.9141
2680,-0.8672
2690,-0.9023
2700,-1.375
2710,-0.5273
2720,-0.9375
2730,-1.3516
2740,-0.5859
2750,1.125
2760,-1.1172
2770,-0.8477
2780,-0.7695
2790,-1.4219
2800,-1.0312
2810,-1.2891
2820,-0.3906
2830,-0.1157
2840,-0.7383
2850,-0.3672
2860,-0.2119
2870,-1.4062
2880,-1.5
2890,-1.1875
2900,-0.9805
2910,-0.4551
2920,-0.3203
2930,-1.0859
2940,-1.2891
2950,-0.9062
2960,-1.4531
2970,-0.042
2980,0.9727
2990,-1.2891
3000,-0.7539
3010,-1.0547
3020,-1.2578
3030,-0.0432
3040,-0.9414
3050,-0.9727
3060,-1.2188
3070,-1.7656
3080,-0.4121
3090,-1.1484
3100,-1.2812
3110,-1.3047
3120,-1.5938
3130,-1.5469
3140,-1.1562
3150,-0.8945
3160,0.2461
3170,-0.3145
3180,-0.9883
3190,-0.5859
3200,-1.1953
3210,-0.7773
3220,-0.7578
3230,-1.0547
3240,-0.6406
3250,-0.0442
3260,-1.4766
3270,0.4043
3280,-0.3555
3290,-0.2109
3300,-0.6758
3310,-0.5938
3320,-1.3438
3330,-1.3359
3340,-0.9805
3350,-0.793
3360,-1.3828
3370,-0.4316
3380,-1.8438
3390,-0.4727
3400,-0.457
3410,-1.4219
3420,-0.9453
3430,-0.4746
3440,-0.6367
3450,0.2051
3460,-0.9531
3470,-1.7656
3480,-0.2578
3490,-1.2422
3500,-0.3945
3510,-0.5859
3520,-0.1865
3530,-0.2656
3540,-0.9102
3550,-1.4766
3560,-1.3906
3570,0.1396
3580,-0.9766
3590,-0.2578
3600,-0.8047
3610,-0.9102
3620,-1.2734
3630,-0.9336
3640,-1.4531
3650,-0.7773
3660,-0.918
3670,-0.9023
3680,0.0067
3690,-0.6484
3700,-0.6133
3710,-0.6836
3720,-1.3984
3730,-0.8477
3740,-0.7266
3750,-1.6016
3760,0.0208
3770,-1.1016
3780,-1.5
3790,-1.375
3800,-1.2422
3810,0.4902
3820,-1.3672
3830,0.5781
3840,-1.4922
3850,0.2207
3860,-0.2197
3870,-1.3047
3880,-1.4141
3890,-0.7617
3900,-1.0781
3910,-0.7734
3920,-1.0859
3930,-0.9453
3940,-1.5469
3950,-1.0859
3960,-0.7695
3970,0.7812
3980,-0.9336
3990,-0.6484
4000,-1.3594
